host_time,t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mx_uT,my_uT,mz_uT,temp_C,press_hPa,alt_m
2026-07-01 14:02:46,973902,0.041,0.937,0.264,-2.076,0.031,0.420,43.71,44.45,-5.39,26.40,998.58,122.86
2026-07-01 14:02:46,974117,0.038,0.938,0.260,-2.840,0.267,0.214,43.84,44.16,-4.83,26.40,998.46,123.87
2026-07-01 14:02:46,974332,0.042,0.941,0.262,-2.740,0.168,0.450,43.87,44.37,-5.09,26.40,998.55,123.11
2026-07-01 14:02:46,974547,0.034,0.939,0.268,-2.809,0.137,0.389,43.60,44.21,-4.61,26.40,998.58,122.86
2026-07-01 14:02:47,974762,0.036,0.937,0.259,-2.893,0.237,0.321,43.65,44.29,-5.49,26.40,998.63,122.44
2026-07-01 14:02:47,974977,0.040,0.942,0.262,-2.534,0.244,0.221,43.60,44.27,-5.15,26.40,998.43,124.12
2026-07-01 14:02:47,975192,0.042,0.940,0.262,-2.634,0.275,0.420,43.49,44.61,-4.96,26.40,998.52,123.37
2026-07-01 14:02:47,975407,0.039,0.937,0.274,-2.298,0.313,0.298,43.31,44.43,-4.99,26.40,998.46,123.87
2026-07-01 14:02:48,975622,0.040,0.943,0.266,-2.427,0.107,0.366,43.39,44.45,-5.47,26.40,998.49,123.62
2026-07-01 14:02:48,975837,0.039,0.941,0.260,-2.824,0.176,0.267,43.52,44.21,-5.25,26.40,998.40,124.38
2026-07-01 14:02:48,976052,0.042,0.938,0.265,-2.947,0.336,0.382,43.76,44.45,-5.44,26.40,998.55,123.11
2026-07-01 14:02:48,976267,0.038,0.936,0.250,-3.092,0.229,0.244,43.76,44.27,-5.87,26.40,998.49,123.62
2026-07-01 14:02:48,976482,0.042,0.936,0.270,-3.405,0.092,0.145,43.63,43.71,-6.24,26.40,998.52,123.37
2026-07-01 14:02:49,976697,0.033,0.933,0.270,-2.725,0.160,0.198,44.00,44.48,-5.41,26.40,998.58,122.86
2026-07-01 14:02:49,976912,0.044,0.940,0.264,-2.435,0.023,0.206,44.00,44.83,-5.71,26.40,998.40,124.38
2026-07-01 14:02:49,977127,0.040,0.939,0.262,-3.267,0.198,0.275,43.95,44.32,-5.25,26.40,998.52,123.37
2026-07-01 14:02:49,977342,0.034,0.941,0.263,-2.763,0.237,0.336,43.89,44.43,-5.01,26.40,998.49,123.62
2026-07-01 14:02:49,977557,0.045,0.941,0.258,-2.282,0.115,0.229,43.89,44.64,-5.87,26.40,998.49,123.62
2026-07-01 14:02:50,977772,0.041,0.939,0.260,-2.870,0.344,0.405,43.76,44.96,-5.84,26.40,998.49,123.62
2026-07-01 14:02:50,977987,0.037,0.943,0.266,-2.977,0.137,0.336,43.52,44.48,-5.65,26.40,998.49,123.62
2026-07-01 14:02:50,978202,0.048,0.934,0.262,-2.588,0.069,0.374,43.81,43.92,-5.49,26.40,998.52,123.37
2026-07-01 14:02:50,978417,0.043,0.935,0.263,-2.977,0.206,0.298,43.68,44.83,-5.36,26.40,998.55,123.11
2026-07-01 14:02:51,978632,0.041,0.937,0.266,-3.275,0.237,0.336,44.03,44.51,-5.44,26.40,998.49,123.62
2026-07-01 14:02:51,978847,0.035,0.938,0.259,-1.969,0.290,0.290,43.63,44.67,-5.73,26.40,998.43,124.12
2026-07-01 14:02:51,979062,0.042,0.935,0.264,-2.672,0.053,0.443,43.76,44.64,-5.44,26.40,998.52,123.37
2026-07-01 14:02:51,979277,0.042,0.942,0.265,-2.603,0.130,0.275,43.71,44.35,-5.17,26.40,998.49,123.62
2026-07-01 14:02:51,979492,0.042,0.944,0.261,-2.565,0.061,0.351,43.81,44.51,-5.65,26.40,998.49,123.62
2026-07-01 14:02:52,979707,0.037,0.939,0.262,-2.794,0.145,0.237,43.76,44.56,-4.80,26.40,998.43,124.12
2026-07-01 14:02:52,979922,0.039,0.940,0.252,-2.672,0.145,0.214,43.55,44.16,-4.59,26.40,998.46,123.87
2026-07-01 14:02:52,980137,0.032,0.944,0.261,-2.466,0.176,0.389,43.84,44.56,-5.84,26.40,998.49,123.62
2026-07-01 14:02:52,980352,0.054,0.940,0.289,-4.656,1.031,0.458,43.36,44.75,-4.96,26.40,998.46,123.87
2026-07-01 14:02:52,980567,0.047,0.938,0.259,-2.664,0.000,0.435,43.52,44.75,-5.49,26.40,998.40,124.38
2026-07-01 14:02:53,980782,0.039,0.936,0.263,-2.374,0.046,0.260,43.49,44.21,-5.49,26.40,998.40,124.38
2026-07-01 14:02:53,980997,0.043,0.943,0.251,-2.382,0.183,0.313,43.55,44.45,-5.47,26.40,998.46,123.87
2026-07-01 14:02:53,981212,0.043,0.941,0.262,-2.084,-0.076,0.214,43.76,44.69,-5.12,26.40,998.46,123.87
2026-07-01 14:02:53,981427,0.040,0.936,0.264,-2.168,0.183,0.328,43.84,44.11,-5.47,26.40,998.46,123.87
2026-07-01 14:02:54,981642,0.042,0.944,0.264,-2.977,0.107,0.183,43.84,44.40,-5.31,26.40,998.40,124.38
2026-07-01 14:02:54,981857,0.034,0.936,0.255,-2.947,0.198,0.290,43.68,44.24,-4.93,26.40,998.46,123.87
2026-07-01 14:02:54,982072,0.047,0.939,0.264,-2.740,0.137,0.137,43.89,43.92,-4.80,26.40,998.52,123.37
2026-07-01 14:02:54,982287,0.036,0.938,0.262,-2.779,0.153,0.145,43.60,44.08,-5.87,26.40,998.46,123.87
2026-07-01 14:02:54,982502,0.041,0.943,0.263,-2.725,0.153,0.183,43.73,44.35,-5.89,26.40,998.43,124.12
2026-07-01 14:02:55,982717,0.041,0.945,0.269,-2.580,0.305,0.275,43.36,44.59,-5.36,26.40,998.52,123.37
2026-07-01 14:02:55,982932,0.041,0.938,0.264,-2.176,0.183,0.176,43.65,44.24,-4.91,26.40,998.40,124.38
2026-07-01 14:02:55,983147,0.040,0.935,0.260,-2.160,0.244,0.313,43.36,44.48,-5.20,26.40,998.52,123.37
2026-07-01 14:02:55,983362,0.042,0.942,0.268,-2.305,-0.031,0.298,43.73,44.64,-5.07,26.40,998.46,123.87
2026-07-01 14:02:55,983577,0.047,0.935,0.263,-2.656,0.092,0.389,43.89,44.51,-5.23,26.40,998.43,124.12
2026-07-01 14:02:56,983792,0.044,0.938,0.263,-2.771,0.160,0.298,43.39,44.03,-5.04,26.40,998.46,123.87
2026-07-01 14:02:56,984007,0.051,0.936,0.261,-3.252,0.198,0.176,43.73,44.75,-4.93,26.40,998.46,123.87
2026-07-01 14:02:56,984222,0.040,0.937,0.271,-3.008,0.290,0.351,43.68,44.67,-5.55,26.40,998.52,123.37
2026-07-01 14:02:56,984437,0.044,0.937,0.269,-2.443,0.214,0.221,43.52,44.03,-5.17,26.40,998.40,124.38
2026-07-01 14:02:57,984652,0.045,0.935,0.264,-2.802,0.198,0.351,43.57,44.40,-5.17,26.40,998.46,123.87
2026-07-01 14:02:57,984867,0.041,0.933,0.271,-2.817,0.229,0.115,43.44,44.35,-4.56,26.40,998.55,123.11
2026-07-01 14:02:57,985082,0.033,0.935,0.267,-2.740,0.252,0.267,43.55,44.27,-5.25,26.40,998.43,124.12
2026-07-01 14:02:57,985297,0.036,0.936,0.261,-2.382,0.160,0.366,43.52,44.59,-5.17,26.40,998.52,123.37
2026-07-01 14:02:57,985512,0.045,0.939,0.264,-2.664,0.107,0.252,43.79,44.45,-4.13,26.40,998.46,123.87
2026-07-01 14:02:58,985727,0.043,0.936,0.270,-2.878,0.137,0.313,43.44,44.83,-5.47,26.40,998.40,124.38
2026-07-01 14:02:58,985942,0.039,0.937,0.255,-1.969,0.229,0.221,43.23,44.56,-4.96,26.40,998.46,123.87
2026-07-01 14:02:58,986157,0.042,0.939,0.262,-2.214,0.382,0.405,43.41,44.40,-5.28,26.40,998.46,123.87
2026-07-01 14:02:58,986372,0.039,0.938,0.265,-2.137,0.115,0.305,43.47,43.95,-4.80,26.40,998.43,124.12
2026-07-01 14:02:59,986587,0.044,0.937,0.256,-2.534,0.122,0.321,43.01,44.96,-5.25,26.40,998.40,124.38
2026-07-01 14:02:59,986802,0.042,0.942,0.261,-3.244,0.168,0.359,43.33,44.11,-4.93,26.40,998.43,124.12
2026-07-01 14:02:59,987017,0.047,0.934,0.252,-2.992,0.084,0.321,43.28,44.48,-4.85,26.40,998.40,124.38
2026-07-01 14:02:59,987232,0.039,0.935,0.263,-2.420,0.244,0.298,43.63,44.51,-5.79,26.40,998.49,123.62
2026-07-01 14:02:59,987447,0.041,0.944,0.266,-3.008,0.053,0.237,43.47,43.84,-5.07,26.40,998.46,123.87
2026-07-01 14:03:00,987662,0.043,0.937,0.255,-3.328,-0.038,0.397,43.47,44.11,-5.47,26.40,998.46,123.87
2026-07-01 14:03:00,987877,0.039,0.937,0.256,-2.321,0.351,0.389,43.33,44.80,-5.15,26.40,998.43,124.12
2026-07-01 14:03:00,988092,0.037,0.938,0.263,-2.611,0.252,0.115,42.93,44.19,-5.76,26.40,998.40,124.38
2026-07-01 14:03:00,988307,0.041,0.943,0.260,-2.672,0.198,0.344,43.17,44.45,-6.11,26.40,998.40,124.38
2026-07-01 14:03:00,988522,0.037,0.943,0.264,-2.756,0.359,0.145,42.91,44.69,-5.47,26.40,998.46,123.87
2026-07-01 14:03:01,988737,0.043,0.935,0.267,-2.443,0.076,0.176,43.04,44.43,-5.01,26.40,998.52,123.37
2026-07-01 14:03:01,988952,0.044,0.942,0.260,-3.336,0.229,0.237,43.12,44.75,-4.88,26.40,998.49,123.62
2026-07-01 14:03:01,989167,0.044,0.941,0.252,-2.710,0.160,0.115,43.36,44.24,-4.13,26.40,998.49,123.62
2026-07-01 14:03:01,989382,0.042,0.940,0.263,-2.634,0.221,0.267,43.41,44.32,-5.41,26.40,998.49,123.62
2026-07-01 14:03:02,989597,0.040,0.938,0.260,-2.878,0.237,0.176,43.41,44.45,-5.68,26.40,998.34,124.88
2026-07-01 14:03:02,989812,0.044,0.938,0.267,-3.168,0.237,0.397,43.52,45.15,-5.31,26.40,998.46,123.87
2026-07-01 14:03:02,990027,0.042,0.936,0.262,-2.832,0.183,0.214,43.31,44.72,-5.41,26.40,998.49,123.62
2026-07-01 14:03:02,990242,0.044,0.936,0.255,-3.092,0.214,0.344,43.73,44.69,-5.71,26.40,998.40,124.38
2026-07-01 14:03:02,990457,0.037,0.931,0.259,-2.237,0.351,0.252,43.20,44.37,-5.68,26.40,998.58,122.86
2026-07-01 14:03:03,990672,0.041,0.932,0.255,-2.435,0.198,0.145,43.36,44.48,-6.00,26.40,998.40,124.38
2026-07-01 14:03:03,990887,0.037,0.946,0.264,-2.771,0.008,0.015,43.41,44.37,-5.33,26.40,998.49,123.62
2026-07-01 14:03:03,991102,0.045,0.936,0.257,-1.718,0.122,0.313,43.52,44.61,-5.07,26.40,998.34,124.88
2026-07-01 14:03:03,991317,0.039,0.938,0.269,-2.145,0.282,0.153,43.52,44.37,-5.44,26.40,998.46,123.87
2026-07-01 14:03:03,991532,0.038,0.940,0.266,-2.718,0.061,0.321,43.31,44.67,-5.55,26.40,998.46,123.87
2026-07-01 14:03:04,991747,0.038,0.939,0.264,-2.794,0.321,0.374,43.33,44.21,-5.39,26.40,998.31,125.14
2026-07-01 14:03:04,991962,0.040,0.941,0.268,-1.603,0.130,0.282,43.31,44.24,-5.49,26.40,998.49,123.62
2026-07-01 14:03:04,992177,0.044,0.940,0.268,-3.702,0.122,0.359,43.52,44.67,-5.63,26.40,998.43,124.12
2026-07-01 14:03:04,992392,0.033,0.942,0.271,-2.527,0.107,0.366,43.39,44.61,-5.41,26.40,998.46,123.87
2026-07-01 14:03:05,992607,0.041,0.942,0.261,-2.405,0.260,0.397,43.49,44.67,-5.63,26.40,998.43,124.12
2026-07-01 14:03:05,992822,0.043,0.940,0.259,-2.374,0.229,0.290,43.73,44.40,-4.93,26.40,998.43,124.12
2026-07-01 14:03:05,993037,0.036,0.934,0.264,-2.496,0.046,0.229,43.71,44.27,-5.68,26.40,998.40,124.38
2026-07-01 14:03:05,993252,0.037,0.948,0.278,-2.832,0.237,0.260,43.65,44.48,-5.31,26.40,998.34,124.88
2026-07-01 14:03:05,993467,0.044,0.932,0.251,-2.931,0.229,0.137,43.41,44.19,-5.04,26.40,998.34,124.88
2026-07-01 14:03:06,993682,0.042,0.929,0.254,-2.137,0.183,0.305,43.71,43.89,-5.65,26.40,998.46,123.87
2026-07-01 14:03:06,993897,0.037,0.922,0.257,-3.626,0.061,0.336,43.36,44.21,-4.85,26.40,998.49,123.62
2026-07-01 14:03:06,994112,0.038,0.934,0.268,-3.267,0.107,0.458,43.76,44.48,-5.23,26.40,998.49,123.62
2026-07-01 14:03:06,994327,0.043,0.933,0.266,-3.053,0.092,0.443,43.25,44.48,-6.03,26.40,998.43,124.12
2026-07-01 14:03:06,994542,0.042,0.936,0.264,-2.412,0.229,0.176,43.44,44.48,-5.47,26.40,998.43,124.12
2026-07-01 14:03:07,994757,0.041,0.938,0.264,-2.412,0.252,0.260,43.49,44.13,-5.31,26.40,998.49,123.62
2026-07-01 14:03:07,994972,0.046,0.935,0.255,-2.328,0.168,0.374,43.17,44.24,-4.85,26.40,998.46,123.87
2026-07-01 14:03:07,995187,0.036,0.943,0.260,-1.901,-0.061,0.237,43.41,44.37,-5.20,26.40,998.49,123.62
2026-07-01 14:03:07,995402,0.044,0.938,0.265,-2.397,0.107,0.221,43.49,44.72,-4.75,26.40,998.49,123.62
2026-07-01 14:03:08,995617,0.040,0.931,0.265,-3.244,0.260,-0.023,43.12,44.43,-5.52,26.40,998.52,123.37
2026-07-01 14:03:08,995832,0.038,0.943,0.271,-3.183,0.519,0.305,43.39,44.13,-4.96,26.40,998.49,123.62
2026-07-01 14:03:08,996047,0.041,0.940,0.271,-2.313,0.244,0.221,43.44,44.03,-5.07,26.40,998.52,123.37
2026-07-01 14:03:08,996262,0.042,0.935,0.265,-2.718,0.130,0.252,43.73,44.35,-4.67,26.40,998.40,124.38
2026-07-01 14:03:08,996477,0.036,0.937,0.258,-1.863,-0.038,0.397,43.60,43.63,-4.80,26.40,998.46,123.87
2026-07-01 14:03:09,996692,0.038,0.938,0.257,-2.359,0.031,0.366,43.60,44.40,-5.28,26.40,998.49,123.62
2026-07-01 14:03:09,996907,0.035,0.932,0.266,-2.458,0.176,0.244,43.41,44.32,-5.55,26.40,998.43,124.12
2026-07-01 14:03:09,997122,0.035,0.937,0.258,-2.496,0.321,0.298,43.76,44.45,-5.01,26.40,998.46,123.87
2026-07-01 14:03:09,997337,0.044,0.937,0.263,-2.573,0.107,0.382,43.57,44.67,-5.28,26.40,998.49,123.62
2026-07-01 14:03:09,997552,0.039,0.939,0.260,-3.015,0.160,0.168,43.47,44.11,-5.65,26.40,998.40,124.38
2026-07-01 14:03:10,997767,0.040,0.942,0.275,-2.267,0.366,0.298,43.55,44.85,-5.68,26.40,998.49,123.62
2026-07-01 14:03:10,997982,0.042,0.936,0.263,-2.122,0.168,0.351,43.76,44.88,-5.52,26.40,998.46,123.87
2026-07-01 14:03:10,998197,0.044,0.937,0.263,-2.366,0.183,0.206,43.63,45.09,-5.17,26.40,998.46,123.87
2026-07-01 14:03:10,998412,0.037,0.934,0.254,-2.687,0.298,0.198,43.47,44.69,-6.03,26.40,998.43,124.12
2026-07-01 14:03:11,998627,0.039,0.943,0.266,-2.420,0.046,0.473,43.55,44.59,-5.44,26.40,998.46,123.87
2026-07-01 14:03:11,998842,0.044,0.940,0.265,-2.534,0.099,0.328,43.28,45.23,-5.36,26.40,998.40,124.38
2026-07-01 14:03:11,999057,0.038,0.939,0.259,-2.252,0.191,0.321,43.49,44.59,-5.09,26.40,998.49,123.62
2026-07-01 14:03:11,999272,0.034,0.942,0.263,-2.878,0.061,0.145,43.33,44.69,-5.55,26.40,998.49,123.62
2026-07-01 14:03:11,999487,0.036,0.940,0.256,-2.382,0.321,0.130,43.60,44.69,-5.01,26.40,998.34,124.88
2026-07-01 14:03:12,999702,0.038,0.939,0.259,-2.137,0.359,0.321,43.33,44.45,-5.04,26.40,998.46,123.87
2026-07-01 14:03:12,999917,0.049,0.932,0.259,-2.115,0.244,0.237,43.57,44.24,-5.57,26.40,998.49,123.62
2026-07-01 14:03:12,1000132,0.035,0.942,0.277,-3.496,0.298,0.252,43.47,44.48,-5.15,26.40,998.37,124.63
2026-07-01 14:03:12,1000347,0.039,0.938,0.258,-2.863,0.145,0.282,43.81,44.21,-5.36,26.40,998.43,124.12
2026-07-01 14:03:12,1000562,0.058,0.932,0.255,-3.061,-0.443,0.191,43.81,43.97,-4.51,26.40,998.46,123.87
2026-07-01 14:03:13,1000777,0.049,0.927,0.265,-2.336,0.397,0.901,44.19,44.05,-5.17,26.40,998.46,123.87
2026-07-01 14:03:13,1000992,0.046,0.947,0.273,-3.137,0.908,0.305,44.19,44.37,-5.23,26.40,998.40,124.38
2026-07-01 14:03:13,1001207,0.038,0.943,0.254,-2.374,0.038,0.214,44.24,43.87,-5.04,26.40,998.43,124.12
2026-07-01 14:03:13,1001422,0.038,0.938,0.250,-2.527,0.099,0.382,44.29,43.97,-5.23,26.40,998.37,124.63
2026-07-01 14:03:14,1001637,0.038,0.935,0.255,-2.008,0.176,0.244,44.13,44.08,-5.31,26.40,998.52,123.37
2026-07-01 14:03:14,1001852,0.042,0.948,0.266,-3.198,0.221,0.412,44.29,44.56,-5.01,26.40,998.52,123.37
2026-07-01 14:03:14,1002067,0.051,0.939,0.261,-3.221,0.252,0.061,44.05,44.24,-5.33,26.40,998.49,123.62
2026-07-01 14:03:14,1002282,0.042,0.949,0.260,-3.069,-0.053,0.351,44.37,43.81,-5.20,26.40,998.40,124.38
2026-07-01 14:03:14,1002497,0.047,0.943,0.269,-3.809,0.229,0.137,44.03,44.24,-5.47,26.40,998.49,123.62
2026-07-01 14:03:15,1002712,0.038,0.938,0.252,-3.809,0.168,0.176,43.81,43.97,-5.63,26.40,998.46,123.87
2026-07-01 14:03:15,1002927,0.045,0.938,0.257,-11.550,-4.527,-1.137,43.95,44.67,-5.52,26.40,998.43,124.12
2026-07-01 14:03:15,1003142,0.043,0.938,0.270,-3.366,0.252,0.176,43.68,44.11,-4.80,26.40,998.49,123.62
2026-07-01 14:03:15,1003357,0.042,0.948,0.273,-2.588,0.084,0.534,43.57,44.77,-5.36,26.40,998.46,123.87
2026-07-01 14:03:15,1003572,0.043,0.930,0.267,-2.641,0.168,0.145,43.49,44.93,-5.47,26.40,998.34,124.88
2026-07-01 14:03:16,1003787,0.055,0.932,0.261,-2.962,-0.046,0.237,43.76,44.43,-4.67,26.40,998.43,124.12
2026-07-01 14:03:16,1004002,0.037,0.941,0.254,-2.305,0.115,0.260,43.76,44.80,-5.33,26.40,998.46,123.87
2026-07-01 14:03:16,1004217,0.040,0.935,0.273,-2.206,0.336,0.374,43.60,44.45,-5.25,26.40,998.46,123.87
2026-07-01 14:03:16,1004432,0.037,0.951,0.254,-0.550,0.168,0.718,43.92,44.37,-5.60,26.40,998.49,123.62
2026-07-01 14:03:17,1004647,0.046,0.942,0.262,-2.565,0.298,0.458,44.00,44.72,-5.87,26.40,998.40,124.38
2026-07-01 14:03:17,1004862,0.043,0.940,0.274,-3.374,0.107,0.344,44.11,44.24,-5.28,26.40,998.43,124.12
2026-07-01 14:03:17,1005077,0.041,0.932,0.263,-3.382,0.137,0.221,44.29,44.75,-5.36,26.40,998.52,123.37
2026-07-01 14:03:17,1005292,0.042,0.941,0.265,-2.565,0.191,0.214,44.40,44.32,-5.36,26.40,998.43,124.12
2026-07-01 14:03:17,1005507,0.043,0.936,0.256,-1.924,0.046,0.221,44.27,44.40,-4.93,26.40,998.43,124.12
2026-07-01 14:03:18,1005722,0.050,0.930,0.281,-0.290,-0.130,-1.878,44.16,43.81,-5.25,26.40,998.46,123.87
2026-07-01 14:03:18,1005937,0.042,0.921,0.266,-3.260,0.267,0.191,44.16,44.37,-5.07,26.40,998.40,124.38
2026-07-01 14:03:18,1006152,0.042,0.933,0.255,-2.214,0.359,0.168,43.89,43.87,-5.33,26.40,998.43,124.12
2026-07-01 14:03:18,1006367,0.047,0.936,0.261,-3.275,0.168,0.122,44.11,44.32,-5.15,26.40,998.46,123.87
2026-07-01 14:03:18,1006582,0.048,0.952,0.265,-2.748,0.618,0.481,44.35,43.87,-6.16,26.40,998.43,124.12
2026-07-01 14:03:19,1006797,-0.169,0.983,0.377,-123.198,42.916,69.328,44.13,44.27,-4.53,26.40,998.49,123.62
2026-07-01 14:03:19,1007012,1.062,0.685,-0.363,146.672,-250.137,-250.137,24.00,11.33,-27.76,26.40,998.49,123.62
2026-07-01 14:03:19,1007227,-0.417,-0.289,0.271,-45.817,198.420,79.267,24.45,-6.80,-15.47,26.40,998.43,124.12
2026-07-01 14:03:19,1007442,0.618,-0.338,0.922,29.901,-20.397,42.565,13.44,-4.24,-27.73,26.40,998.46,123.87
2026-07-01 14:03:20,1007657,-0.771,-0.322,-0.245,-58.962,-250.137,-8.153,13.33,-9.17,43.95,26.40,998.43,124.12
2026-07-01 14:03:20,1007872,-1.016,0.053,-1.512,36.160,-110.733,-39.496,22.21,41.97,57.87,26.40,998.40,124.38
2026-07-01 14:03:20,1008087,-0.155,0.284,-1.019,-16.099,3.908,1.153,23.76,45.79,56.00,26.40,998.37,124.63
2026-07-01 14:03:20,1008302,-0.210,0.214,-1.059,-6.008,32.947,-5.908,23.68,43.81,56.85,26.40,998.46,123.87
2026-07-01 14:03:20,1008517,1.038,-0.354,1.613,-156.466,250.130,29.672,9.23,-18.64,30.11,26.40,998.43,124.12
2026-07-01 14:03:21,1008732,0.712,-0.303,1.177,14.061,2.893,21.412,7.15,-8.24,-28.77,26.40,998.46,123.87
2026-07-01 14:03:21,1008947,0.562,-0.088,0.872,-3.855,29.504,18.908,9.71,-11.68,-22.72,26.40,998.43,124.12
2026-07-01 14:03:21,1009162,0.542,-0.042,0.965,0.855,4.321,-1.519,9.55,-10.32,-25.39,26.40,998.40,124.38
2026-07-01 14:03:21,1009377,-0.437,-0.361,0.347,-83.366,-250.137,31.672,11.87,-2.53,52.37,26.40,998.43,124.12
2026-07-01 14:03:22,1009592,-0.747,0.201,-1.042,1.038,-92.435,-24.939,19.36,61.15,49.92,26.40,998.43,124.12
2026-07-01 14:03:22,1009807,-0.698,0.112,-0.858,-15.916,-11.260,-10.229,17.63,68.61,44.51,26.40,998.43,124.12
2026-07-01 14:03:22,1010022,-1.004,0.107,-1.069,21.305,205.504,20.092,16.11,61.60,51.55,26.40,998.40,124.38
2026-07-01 14:03:22,1010237,0.810,0.045,-0.050,-141.115,250.130,34.603,16.67,-0.80,51.15,26.40,998.31,125.14
2026-07-01 14:03:22,1010452,1.143,0.229,0.160,-35.267,82.802,-0.519,21.57,-14.88,17.36,26.40,998.46,123.87
2026-07-01 14:03:23,1010667,0.731,0.041,0.112,-174.656,32.405,47.885,20.05,-15.23,9.33,26.40,998.34,124.88
2026-07-01 14:03:23,1010882,0.586,-0.147,-0.003,-143.611,-3.870,23.626,18.53,-14.88,5.17,26.40,998.40,124.38
2026-07-01 14:03:23,1011097,0.795,-0.291,0.513,-180.504,148.305,118.863,4.43,-9.49,-13.01,26.40,998.46,123.87
2026-07-01 14:03:23,1011312,0.863,-0.365,0.627,-22.542,20.267,-1.527,-8.85,1.65,-19.65,26.40,998.46,123.87
2026-07-01 14:03:23,1011527,0.771,-0.023,0.721,144.198,39.000,-67.115,-3.84,7.76,-18.08,26.40,998.37,124.63
2026-07-01 14:03:24,1011742,0.266,1.236,0.760,-89.458,-122.466,250.130,9.65,31.89,-17.60,26.40,998.43,124.12
2026-07-01 14:03:24,1011957,0.783,0.056,0.687,-22.855,10.260,22.450,5.15,22.05,-21.25,26.40,998.49,123.62
2026-07-01 14:03:24,1012172,0.458,-0.152,0.449,70.069,7.824,-30.412,8.96,27.84,-17.28,26.40,998.49,123.62
2026-07-01 14:03:24,1012387,0.666,0.277,0.703,-3.962,0.237,3.351,13.36,27.84,-14.72,26.40,998.49,123.62
2026-07-01 14:03:25,1012602,0.682,0.246,0.723,-3.809,0.565,3.695,13.36,28.11,-14.43,26.40,998.37,124.63
2026-07-01 14:03:25,1012817,0.685,0.242,0.718,-2.565,-0.069,0.336,12.88,27.49,-14.35,26.40,998.49,123.62
2026-07-01 14:03:25,1013032,0.689,0.235,0.717,-2.992,0.145,1.458,13.15,27.49,-14.27,26.40,998.43,124.12
2026-07-01 14:03:25,1013247,0.684,0.240,0.722,-3.382,0.214,1.420,12.91,27.36,-14.51,26.40,998.49,123.62
2026-07-01 14:03:25,1013462,0.680,0.233,0.719,-3.328,0.450,2.267,12.64,27.52,-14.24,26.40,998.43,124.12
2026-07-01 14:03:26,1013677,0.686,0.236,0.717,-3.847,0.115,3.084,12.67,27.49,-14.37,26.40,998.49,123.62
2026-07-01 14:03:26,1013892,0.680,0.233,0.720,-3.313,0.282,1.840,12.93,27.55,-14.85,26.40,998.55,123.11
2026-07-01 14:03:26,1014107,0.695,0.223,0.720,-3.084,0.435,1.336,12.96,27.28,-14.67,26.40,998.40,124.38
2026-07-01 14:03:26,1014322,0.690,0.219,0.735,-2.473,-0.130,0.794,12.67,26.96,-14.53,26.40,998.46,123.87
2026-07-01 14:03:26,1014537,0.691,0.223,0.720,-2.504,-0.237,0.366,13.15,26.88,-14.56,26.40,998.49,123.62
2026-07-01 14:03:27,1014752,0.693,0.224,0.720,-4.061,0.282,1.748,12.85,27.95,-14.69,26.40,998.46,123.87
2026-07-01 14:03:27,1014967,0.690,0.215,0.721,-3.046,-0.023,0.176,12.75,27.41,-14.72,26.40,998.52,123.37
2026-07-01 14:03:27,1015182,0.680,0.223,0.726,-2.336,0.191,0.099,12.43,26.83,-15.01,26.40,998.49,123.62
2026-07-01 14:03:27,1015397,0.688,0.218,0.727,-3.221,0.359,0.939,12.64,27.01,-15.20,26.40,998.55,123.11
2026-07-01 14:03:28,1015612,0.689,0.212,0.729,-3.069,0.382,1.473,12.40,27.15,-15.15,26.40,998.49,123.62
2026-07-01 14:03:28,1015827,0.687,0.218,0.719,-1.679,-0.176,-1.496,12.40,27.49,-15.41,26.40,998.46,123.87
2026-07-01 14:03:28,1016042,0.689,0.210,0.720,-3.382,0.298,1.634,12.72,27.39,-14.64,26.30,998.43,124.12
2026-07-01 14:03:28,1016257,0.688,0.221,0.725,-2.534,0.870,1.885,12.67,26.83,-14.61,26.30,998.46,123.87
2026-07-01 14:03:28,1016472,0.687,0.218,0.727,-2.771,-0.099,0.382,12.83,27.04,-14.48,26.30,998.46,123.87
2026-07-01 14:03:29,1016687,0.686,0.203,0.727,-2.550,0.031,-0.481,12.37,26.91,-13.65,26.30,998.46,123.87
2026-07-01 14:03:29,1016902,0.691,0.212,0.717,-2.969,0.237,0.672,12.75,27.47,-14.56,26.30,998.52,123.37
2026-07-01 14:03:29,1017117,0.691,0.204,0.734,-2.779,0.328,0.382,12.40,27.15,-14.77,26.30,998.46,123.87
2026-07-01 14:03:29,1017332,0.694,0.208,0.728,-2.160,0.153,-0.122,12.45,27.01,-14.88,26.30,998.52,123.37
2026-07-01 14:03:29,1017547,0.696,0.204,0.728,-2.580,0.542,0.328,12.59,26.72,-14.40,26.30,998.46,123.87
2026-07-01 14:03:30,1017762,0.683,0.204,0.712,-2.305,-0.099,-0.122,12.48,26.99,-14.67,26.30,998.52,123.37
2026-07-01 14:03:30,1017977,0.696,0.202,0.728,-2.733,0.672,1.122,12.29,27.01,-14.21,26.30,998.43,124.12
2026-07-01 14:03:30,1018192,0.694,0.200,0.724,-2.817,0.740,1.313,12.48,26.67,-14.48,26.30,998.46,123.87
2026-07-01 14:03:30,1018407,0.687,0.203,0.733,-2.802,0.389,0.229,12.59,26.99,-14.72,26.30,998.43,124.12
